CED (2019),Australian Citizenship,Sex,Age,Highest Educational Attainment,Birthplace,Persons,ccellid,cgender,ccountry_born,cage_group4,ceducation,cced_name,cstate_name,cnumber,cced_2016lab2ppshare,cgender2,ccountry_born2,ccountry_born3,cnumber.ced,cpercent.ced,ceducation2,ceducation3,ceducation4,cage_group4.34.49,cage_group4.49.64,cage_group4.64.104
La Trobe,Australian and not stated,Female,50-64,Group 2,Australia,1015,6988,2,1,3,2,La Trobe,VIC,1015,46.8,1,0,0,96622,0.010504854,1,0,0,0,1,0
La Trobe,Australian and not stated,Female,50-64,Group 2,Born overseas,364,6989,2,2,3,2,La Trobe,VIC,364,46.8,1,1,0,96622,0.003767258,1,0,0,0,1,0
La Trobe,Australian and not stated,Female,50-64,Group 2,Not stated/Sup,36,6990,2,3,3,2,La Trobe,VIC,36,46.8,1,0,1,96622,0.000372586,1,0,0,0,1,0
La Trobe,Australian and not stated,Female,50-64,Group 3,Australia,2113,6991,2,1,3,3,La Trobe,VIC,2113,46.8,1,0,0,96622,0.021868726,0,1,0,0,1,0
La Trobe,Australian and not stated,Female,50-64,Group 3,Born overseas,1106,6992,2,2,3,3,La Trobe,VIC,1106,46.8,1,1,0,96622,0.011446668,0,1,0,0,1,0
La Trobe,Australian and not stated,Female,50-64,Group 3,Not stated/Sup,47,6993,2,3,3,3,La Trobe,VIC,47,46.8,1,0,1,96622,0.000486432,0,1,0,0,1,0
La Trobe,Australian and not stated,Female,50-64,Group 4,Australia,595,6994,2,1,3,4,La Trobe,VIC,595,46.8,1,0,0,96622,0.006158018,0,0,1,0,1,0
La Trobe,Australian and not stated,Female,50-64,Group 4,Born overseas,323,6995,2,2,3,4,La Trobe,VIC,323,46.8,1,1,0,96622,0.003342924,0,0,1,0,1,0
La Trobe,Australian and not stated,Female,50-64,Group 4,Not stated/Sup,547,6996,2,3,3,4,La Trobe,VIC,547,46.8,1,0,1,96622,0.005661237,0,0,1,0,1,0
La Trobe,Australian and not stated,Female,65+,Group 1,Australia,3082,6997,2,1,4,1,La Trobe,VIC,3082,46.8,1,0,0,96622,0.031897497,0,0,0,0,0,1
La Trobe,Australian and not stated,Female,65+,Group 1,Born overseas,1598,6998,2,2,4,1,La Trobe,VIC,1598,46.8,1,1,0,96622,0.016538676,0,0,0,0,0,1
La Trobe,Australian and not stated,Female,65+,Group 1,Not stated/Sup,140,6999,2,3,4,1,La Trobe,VIC,140,46.8,1,0,1,96622,0.001448945,0,0,0,0,0,1
La Trobe,Australian and not stated,Female,65+,Group 2,Australia,244,7000,2,1,4,2,La Trobe,VIC,244,46.8,1,0,0,96622,0.002525305,1,0,0,0,0,1
La Trobe,Australian and not stated,Female,65+,Group 2,Born overseas,153,7001,2,2,4,2,La Trobe,VIC,153,46.8,1,1,0,96622,0.00158349,1,0,0,0,0,1
La Trobe,Australian and not stated,Female,65+,Group 2,Not stated/Sup,7,7002,2,3,4,2,La Trobe,VIC,7,46.8,1,0,1,96622,7.24E-05,1,0,0,0,0,1
La Trobe,Australian and not stated,Female,65+,Group 3,Australia,779,7003,2,1,4,3,La Trobe,VIC,779,46.8,1,0,0,96622,0.008062346,0,1,0,0,0,1
La Trobe,Australian and not stated,Female,65+,Group 3,Born overseas,396,7004,2,2,4,3,La Trobe,VIC,396,46.8,1,1,0,96622,0.004098445,0,1,0,0,0,1
La Trobe,Australian and not stated,Female,65+,Group 3,Not stated/Sup,30,7005,2,3,4,3,La Trobe,VIC,30,46.8,1,0,1,96622,0.000310488,0,1,0,0,0,1
La Trobe,Australian and not stated,Female,65+,Group 4,Australia,816,7006,2,1,4,4,La Trobe,VIC,816,46.8,1,0,0,96622,0.008445282,0,0,1,0,0,1
La Trobe,Australian and not stated,Female,65+,Group 4,Born overseas,554,7007,2,2,4,4,La Trobe,VIC,554,46.8,1,1,0,96622,0.005733684,0,0,1,0,0,1
La Trobe,Australian and not stated,Female,65+,Group 4,Not stated/Sup,482,7008,2,3,4,4,La Trobe,VIC,482,46.8,1,0,1,96622,0.004988512,0,0,1,0,0,1
Lalor,Australian and not stated,Male,18-34,Group 1,Australia,5045,7009,1,1,1,1,Lalor,VIC,5045,64.2,0,0,0,99381,0.050764231,0,0,0,0,0,0
Lalor,Australian and not stated,Male,18-34,Group 1,Born overseas,1408,7010,1,2,1,1,Lalor,VIC,1408,64.2,0,1,0,99381,0.014167698,0,0,0,0,0,0
Lalor,Australian and not stated,Male,18-34,Group 1,Not stated/Sup,63,7011,1,3,1,1,Lalor,VIC,63,64.2,0,0,1,99381,0.000633924,0,0,0,0,0,0
Lalor,Australian and not stated,Male,18-34,Group 2,Australia,3176,7012,1,1,1,2,Lalor,VIC,3176,64.2,0,0,0,99381,0.031957819,1,0,0,0,0,0
Lalor,Australian and not stated,Male,18-34,Group 2,Born overseas,546,7013,1,2,1,2,Lalor,VIC,546,64.2,0,1,0,99381,0.005494008,1,0,0,0,0,0
Lalor,Australian and not stated,Male,18-34,Group 2,Not stated/Sup,27,7014,1,3,1,2,Lalor,VIC,27,64.2,0,0,1,99381,0.000271682,1,0,0,0,0,0
Lalor,Australian and not stated,Male,18-34,Group 3,Australia,1888,7015,1,1,1,3,Lalor,VIC,1888,64.2,0,0,0,99381,0.018997595,0,1,0,0,0,0
Lalor,Australian and not stated,Male,18-34,Group 3,Born overseas,2881,7016,1,2,1,3,Lalor,VIC,2881,64.2,0,1,0,99381,0.028989445,0,1,0,0,0,0
Lalor,Australian and not stated,Male,18-34,Group 3,Not stated/Sup,32,7017,1,3,1,3,Lalor,VIC,32,64.2,0,0,1,99381,0.000321993,0,1,0,0,0,0
Lalor,Australian and not stated,Male,18-34,Group 4,Australia,938,7018,1,1,1,4,Lalor,VIC,938,64.2,0,0,0,99381,0.009438424,0,0,1,0,0,0
Lalor,Australian and not stated,Male,18-34,Group 4,Born overseas,407,7019,1,2,1,4,Lalor,VIC,407,64.2,0,1,0,99381,0.00409535,0,0,1,0,0,0
Lalor,Australian and not stated,Male,18-34,Group 4,Not stated/Sup,1158,7020,1,3,1,4,Lalor,VIC,1158,64.2,0,0,1,99381,0.011652127,0,0,1,0,0,0
Lalor,Australian and not stated,Male,35-49,Group 1,Australia,3141,7021,1,1,2,1,Lalor,VIC,3141,64.2,0,0,0,99381,0.031605639,0,0,0,1,0,0
Lalor,Australian and not stated,Male,35-49,Group 1,Born overseas,1300,7022,1,2,2,1,Lalor,VIC,1300,64.2,0,1,0,99381,0.013080971,0,0,0,1,0,0
Lalor,Australian and not stated,Male,35-49,Group 1,Not stated/Sup,102,7023,1,3,2,1,Lalor,VIC,102,64.2,0,0,1,99381,0.001026353,0,0,0,1,0,0
Lalor,Australian and not stated,Male,35-49,Group 2,Australia,2538,7024,1,1,2,2,Lalor,VIC,2538,64.2,0,0,0,99381,0.025538081,1,0,0,1,0,0
Lalor,Australian and not stated,Male,35-49,Group 2,Born overseas,850,7025,1,2,2,2,Lalor,VIC,850,64.2,0,1,0,99381,0.008552943,1,0,0,1,0,0
Lalor,Australian and not stated,Male,35-49,Group 2,Not stated/Sup,64,7026,1,3,2,2,Lalor,VIC,64,64.2,0,0,1,99381,0.000643986,1,0,0,1,0,0
Lalor,Australian and not stated,Male,35-49,Group 3,Australia,1619,7027,1,1,2,3,Lalor,VIC,1619,64.2,0,0,0,99381,0.01629084,0,1,0,1,0,0
Lalor,Australian and not stated,Male,35-49,Group 3,Born overseas,4274,7028,1,2,2,3,Lalor,VIC,4274,64.2,0,1,0,99381,0.043006208,0,1,0,1,0,0
Lalor,Australian and not stated,Male,35-49,Group 3,Not stated/Sup,46,7029,1,3,2,3,Lalor,VIC,46,64.2,0,0,1,99381,0.000462865,0,1,0,1,0,0
Lalor,Australian and not stated,Male,35-49,Group 4,Australia,714,7030,1,1,2,4,Lalor,VIC,714,64.2,0,0,0,99381,0.007184472,0,0,1,1,0,0
Lalor,Australian and not stated,Male,35-49,Group 4,Born overseas,454,7031,1,2,2,4,Lalor,VIC,454,64.2,0,1,0,99381,0.004568278,0,0,1,1,0,0
Lalor,Australian and not stated,Male,35-49,Group 4,Not stated/Sup,912,7032,1,3,2,4,Lalor,VIC,912,64.2,0,0,1,99381,0.009176804,0,0,1,1,0,0
Lalor,Australian and not stated,Male,50-64,Group 1,Australia,2519,7033,1,1,3,1,Lalor,VIC,2519,64.2,0,0,0,99381,0.025346897,0,0,0,0,1,0
Lalor,Australian and not stated,Male,50-64,Group 1,Born overseas,1243,7034,1,2,3,1,Lalor,VIC,1243,64.2,0,1,0,99381,0.012507421,0,0,0,0,1,0
Lalor,Australian and not stated,Male,50-64,Group 1,Not stated/Sup,99,7035,1,3,3,1,Lalor,VIC,99,64.2,0,0,1,99381,0.000996166,0,0,0,0,1,0
Lalor,Australian and not stated,Male,50-64,Group 2,Australia,1912,7036,1,1,3,2,Lalor,VIC,1912,64.2,0,0,0,99381,0.01923909,1,0,0,0,1,0
Lalor,Australian and not stated,Male,50-64,Group 2,Born overseas,896,7037,1,2,3,2,Lalor,VIC,896,64.2,0,1,0,99381,0.009015808,1,0,0,0,1,0
Lalor,Australian and not stated,Male,50-64,Group 2,Not stated/Sup,64,7038,1,3,3,2,Lalor,VIC,64,64.2,0,0,1,99381,0.000643986,1,0,0,0,1,0
Lalor,Australian and not stated,Male,50-64,Group 3,Australia,1175,7039,1,1,3,3,Lalor,VIC,1175,64.2,0,0,0,99381,0.011823186,0,1,0,0,1,0
Lalor,Australian and not stated,Male,50-64,Group 3,Born overseas,1133,7040,1,2,3,3,Lalor,VIC,1133,64.2,0,1,0,99381,0.01140057,0,1,0,0,1,0
Lalor,Australian and not stated,Male,50-64,Group 3,Not stated/Sup,36,7041,1,3,3,3,Lalor,VIC,36,64.2,0,0,1,99381,0.000362242,0,1,0,0,1,0
Lalor,Australian and not stated,Male,50-64,Group 4,Australia,431,7042,1,1,3,4,Lalor,VIC,431,64.2,0,0,0,99381,0.004336845,0,0,1,0,1,0
Lalor,Australian and not stated,Male,50-64,Group 4,Born overseas,350,7043,1,2,3,4,Lalor,VIC,350,64.2,0,1,0,99381,0.0035218,0,0,1,0,1,0
Lalor,Australian and not stated,Male,50-64,Group 4,Not stated/Sup,628,7044,1,3,3,4,Lalor,VIC,628,64.2,0,0,1,99381,0.006319115,0,0,1,0,1,0
Lalor,Australian and not stated,Male,65+,Group 1,Australia,1254,7045,1,1,4,1,Lalor,VIC,1254,64.2,0,0,0,99381,0.012618106,0,0,0,0,0,1
Lalor,Australian and not stated,Male,65+,Group 1,Born overseas,1115,7046,1,2,4,1,Lalor,VIC,1115,64.2,0,1,0,99381,0.011219448,0,0,0,0,0,1
Lalor,Australian and not stated,Male,65+,Group 1,Not stated/Sup,78,7047,1,3,4,1,Lalor,VIC,78,64.2,0,0,1,99381,0.000784858,0,0,0,0,0,1
Lalor,Australian and not stated,Male,65+,Group 2,Australia,788,7048,1,1,4,2,Lalor,VIC,788,64.2,0,0,0,99381,0.007929081,1,0,0,0,0,1
Lalor,Australian and not stated,Male,65+,Group 2,Born overseas,548,7049,1,2,4,2,Lalor,VIC,548,64.2,0,1,0,99381,0.005514132,1,0,0,0,0,1
Lalor,Australian and not stated,Male,65+,Group 2,Not stated/Sup,54,7050,1,3,4,2,Lalor,VIC,54,64.2,0,0,1,99381,0.000543363,1,0,0,0,0,1
Lalor,Australian and not stated,Male,65+,Group 3,Australia,396,7051,1,1,4,3,Lalor,VIC,396,64.2,0,0,0,99381,0.003984665,0,1,0,0,0,1
Lalor,Australian and not stated,Male,65+,Group 3,Born overseas,423,7052,1,2,4,3,Lalor,VIC,423,64.2,0,1,0,99381,0.004256347,0,1,0,0,0,1
Lalor,Australian and not stated,Male,65+,Group 3,Not stated/Sup,15,7053,1,3,4,3,Lalor,VIC,15,64.2,0,0,1,99381,0.000150934,0,1,0,0,0,1
Lalor,Australian and not stated,Male,65+,Group 4,Australia,319,7054,1,1,4,4,Lalor,VIC,319,64.2,0,0,0,99381,0.003209869,0,0,1,0,0,1
Lalor,Australian and not stated,Male,65+,Group 4,Born overseas,413,7055,1,2,4,4,Lalor,VIC,413,64.2,0,1,0,99381,0.004155724,0,0,1,0,0,1
Lalor,Australian and not stated,Male,65+,Group 4,Not stated/Sup,425,7056,1,3,4,4,Lalor,VIC,425,64.2,0,0,1,99381,0.004276471,0,0,1,0,0,1
Lalor,Australian and not stated,Female,18-34,Group 1,Australia,4665,7057,2,1,1,1,Lalor,VIC,4665,64.2,1,0,0,99381,0.046940562,0,0,0,0,0,0
Lalor,Australian and not stated,Female,18-34,Group 1,Born overseas,1295,7058,2,2,1,1,Lalor,VIC,1295,64.2,1,1,0,99381,0.01303066,0,0,0,0,0,0
Lalor,Australian and not stated,Female,18-34,Group 1,Not stated/Sup,70,7059,2,3,1,1,Lalor,VIC,70,64.2,1,0,1,99381,0.00070436,0,0,0,0,0,0
Lalor,Australian and not stated,Female,18-34,Group 2,Australia,2039,7060,2,1,1,2,Lalor,VIC,2039,64.2,1,0,0,99381,0.020517,1,0,0,0,0,0
Lalor,Australian and not stated,Female,18-34,Group 2,Born overseas,505,7061,2,2,1,2,Lalor,VIC,505,64.2,1,1,0,99381,0.005081454,1,0,0,0,0,0
Lalor,Australian and not stated,Female,18-34,Group 2,Not stated/Sup,28,7062,2,3,1,2,Lalor,VIC,28,64.2,1,0,1,99381,0.000281744,1,0,0,0,0,0
Lalor,Australian and not stated,Female,18-34,Group 3,Australia,3557,7063,2,1,1,3,Lalor,VIC,3557,64.2,1,0,0,99381,0.03579155,0,1,0,0,0,0
Lalor,Australian and not stated,Female,18-34,Group 3,Born overseas,2909,7064,2,2,1,3,Lalor,VIC,2909,64.2,1,1,0,99381,0.029271189,0,1,0,0,0,0
Lalor,Australian and not stated,Female,18-34,Group 3,Not stated/Sup,60,7065,2,3,1,3,Lalor,VIC,60,64.2,1,0,1,99381,0.000603737,0,1,0,0,0,0
Lalor,Australian and not stated,Female,18-34,Group 4,Australia,553,7066,2,1,1,4,Lalor,VIC,553,64.2,1,0,0,99381,0.005564444,0,0,1,0,0,0
Lalor,Australian and not stated,Female,18-34,Group 4,Born overseas,254,7067,2,2,1,4,Lalor,VIC,254,64.2,1,1,0,99381,0.002555821,0,0,1,0,0,0
Lalor,Australian and not stated,Female,18-34,Group 4,Not stated/Sup,1177,7068,2,3,1,4,Lalor,VIC,1177,64.2,1,0,1,99381,0.01184331,0,0,1,0,0,0
Lalor,Australian and not stated,Female,35-49,Group 1,Australia,3377,7069,2,1,2,1,Lalor,VIC,3377,64.2,1,0,0,99381,0.033980338,0,0,0,1,0,0
Lalor,Australian and not stated,Female,35-49,Group 1,Born overseas,1334,7070,2,2,2,1,Lalor,VIC,1334,64.2,1,1,0,99381,0.013423089,0,0,0,1,0,0
Lalor,Australian and not stated,Female,35-49,Group 1,Not stated/Sup,115,7071,2,3,2,1,Lalor,VIC,115,64.2,1,0,1,99381,0.001157163,0,0,0,1,0,0
Lalor,Australian and not stated,Female,35-49,Group 2,Australia,1417,7072,2,1,2,2,Lalor,VIC,1417,64.2,1,0,0,99381,0.014258259,1,0,0,1,0,0
Lalor,Australian and not stated,Female,35-49,Group 2,Born overseas,648,7073,2,2,2,2,Lalor,VIC,648,64.2,1,1,0,99381,0.006520361,1,0,0,1,0,0
Lalor,Australian and not stated,Female,35-49,Group 2,Not stated/Sup,21,7074,2,3,2,2,Lalor,VIC,21,64.2,1,0,1,99381,0.000211308,1,0,0,1,0,0
Lalor,Australian and not stated,Female,35-49,Group 3,Australia,2799,7075,2,1,2,3,Lalor,VIC,2799,64.2,1,0,0,99381,0.028164337,0,1,0,1,0,0
Lalor,Australian and not stated,Female,35-49,Group 3,Born overseas,3410,7076,2,2,2,3,Lalor,VIC,3410,64.2,1,1,0,99381,0.034312394,0,1,0,1,0,0
Lalor,Australian and not stated,Female,35-49,Group 3,Not stated/Sup,74,7077,2,3,2,3,Lalor,VIC,74,64.2,1,0,1,99381,0.000744609,0,1,0,1,0,0
Lalor,Australian and not stated,Female,35-49,Group 4,Australia,476,7078,2,1,2,4,Lalor,VIC,476,64.2,1,0,0,99381,0.004789648,0,0,1,1,0,0
Lalor,Australian and not stated,Female,35-49,Group 4,Born overseas,472,7079,2,2,2,4,Lalor,VIC,472,64.2,1,1,0,99381,0.004749399,0,0,1,1,0,0
Lalor,Australian and not stated,Female,35-49,Group 4,Not stated/Sup,835,7080,2,3,2,4,Lalor,VIC,835,64.2,1,0,1,99381,0.008402008,0,0,1,1,0,0
Lalor,Australian and not stated,Female,50-64,Group 1,Australia,3548,7081,2,1,3,1,Lalor,VIC,3548,64.2,1,0,0,99381,0.035700989,0,0,0,0,1,0
Lalor,Australian and not stated,Female,50-64,Group 1,Born overseas,1614,7082,2,2,3,1,Lalor,VIC,1614,64.2,1,1,0,99381,0.016240529,0,0,0,0,1,0
Lalor,Australian and not stated,Female,50-64,Group 1,Not stated/Sup,155,7083,2,3,3,1,Lalor,VIC,155,64.2,1,0,1,99381,0.001559654,0,0,0,0,1,0
Lalor,Australian and not stated,Female,50-64,Group 2,Australia,753,7084,2,1,3,2,Lalor,VIC,753,64.2,1,0,0,99381,0.007576901,1,0,0,0,1,0
Lalor,Australian and not stated,Female,50-64,Group 2,Born overseas,435,7085,2,2,3,2,Lalor,VIC,435,64.2,1,1,0,99381,0.004377094,1,0,0,0,1,0
Lalor,Australian and not stated,Female,50-64,Group 2,Not stated/Sup,22,7086,2,3,3,2,Lalor,VIC,22,64.2,1,0,1,99381,0.00022137,1,0,0,0,1,0
Lalor,Australian and not stated,Female,50-64,Group 3,Australia,1402,7087,2,1,3,3,Lalor,VIC,1402,64.2,1,0,0,99381,0.014107324,0,1,0,0,1,0
Lalor,Australian and not stated,Female,50-64,Group 3,Born overseas,1161,7088,2,2,3,3,Lalor,VIC,1161,64.2,1,1,0,99381,0.011682314,0,1,0,0,1,0
Lalor,Australian and not stated,Female,50-64,Group 3,Not stated/Sup,33,7089,2,3,3,3,Lalor,VIC,33,64.2,1,0,1,99381,0.000332055,0,1,0,0,1,0
Lalor,Australian and not stated,Female,50-64,Group 4,Australia,482,7090,2,1,3,4,Lalor,VIC,482,64.2,1,0,0,99381,0.004850022,0,0,1,0,1,0
Lalor,Australian and not stated,Female,50-64,Group 4,Born overseas,401,7091,2,2,3,4,Lalor,VIC,401,64.2,1,1,0,99381,0.004034977,0,0,1,0,1,0
Lalor,Australian and not stated,Female,50-64,Group 4,Not stated/Sup,641,7092,2,3,3,4,Lalor,VIC,641,64.2,1,0,1,99381,0.006449925,0,0,1,0,1,0
Lalor,Australian and not stated,Female,65+,Group 1,Australia,2396,7093,2,1,4,1,Lalor,VIC,2396,64.2,1,0,0,99381,0.024109236,0,0,0,0,0,1
Lalor,Australian and not stated,Female,65+,Group 1,Born overseas,1611,7094,2,2,4,1,Lalor,VIC,1611,64.2,1,1,0,99381,0.016210342,0,0,0,0,0,1
Lalor,Australian and not stated,Female,65+,Group 1,Not stated/Sup,133,7095,2,3,4,1,Lalor,VIC,133,64.2,1,0,1,99381,0.001338284,0,0,0,0,0,1
Lalor,Australian and not stated,Female,65+,Group 2,Australia,171,7096,2,1,4,2,Lalor,VIC,171,64.2,1,0,0,99381,0.001720651,1,0,0,0,0,1
Lalor,Australian and not stated,Female,65+,Group 2,Born overseas,98,7097,2,2,4,2,Lalor,VIC,98,64.2,1,1,0,99381,0.000986104,1,0,0,0,0,1
Lalor,Australian and not stated,Female,65+,Group 2,Not stated/Sup,13,7098,2,3,4,2,Lalor,VIC,13,64.2,1,0,1,99381,0.00013081,1,0,0,0,0,1
Lalor,Australian and not stated,Female,65+,Group 3,Australia,360,7099,2,1,4,3,Lalor,VIC,360,64.2,1,0,0,99381,0.003622423,0,1,0,0,0,1
Lalor,Australian and not stated,Female,65+,Group 3,Born overseas,320,7100,2,2,4,3,Lalor,VIC,320,64.2,1,1,0,99381,0.003219931,0,1,0,0,0,1
Lalor,Australian and not stated,Female,65+,Group 3,Not stated/Sup,11,7101,2,3,4,3,Lalor,VIC,11,64.2,1,0,1,99381,0.000110685,0,1,0,0,0,1
Lalor,Australian and not stated,Female,65+,Group 4,Australia,536,7102,2,1,4,4,Lalor,VIC,536,64.2,1,0,0,99381,0.005393385,0,0,1,0,0,1
Lalor,Australian and not stated,Female,65+,Group 4,Born overseas,549,7103,2,2,4,4,Lalor,VIC,549,64.2,1,1,0,99381,0.005524195,0,0,1,0,0,1
Lalor,Australian and not stated,Female,65+,Group 4,Not stated/Sup,549,7104,2,3,4,4,Lalor,VIC,549,64.2,1,0,1,99381,0.005524195,0,0,1,0,0,1
Macnamara,Australian and not stated,Male,18-34,Group 1,Australia,4093,7105,1,1,1,1,Macnamara,VIC,4093,51.2,0,0,0,114611,0.035712104,0,0,0,0,0,0
Macnamara,Australian and not stated,Male,18-34,Group 1,Born overseas,628,7106,1,2,1,1,Macnamara,VIC,628,51.2,0,1,0,114611,0.005479404,0,0,0,0,0,0
Macnamara,Australian and not stated,Male,18-34,Group 1,Not stated/Sup,49,7107,1,3,1,1,Macnamara,VIC,49,51.2,0,0,1,114611,0.000427533,0,0,0,0,0,0
Macnamara,Australian and not stated,Male,18-34,Group 2,Australia,1842,7108,1,1,1,2,Macnamara,VIC,1842,51.2,0,0,0,114611,0.016071756,1,0,0,0,0,0
Macnamara,Australian and not stated,Male,18-34,Group 2,Born overseas,213,7109,1,2,1,2,Macnamara,VIC,213,51.2,0,1,0,114611,0.00185846,1,0,0,0,0,0
Macnamara,Australian and not stated,Male,18-34,Group 2,Not stated/Sup,21,7110,1,3,1,2,Macnamara,VIC,21,51.2,0,0,1,114611,0.000183228,1,0,0,0,0,0
Macnamara,Australian and not stated,Male,18-34,Group 3,Australia,7007,7111,1,1,1,3,Macnamara,VIC,7007,51.2,0,0,0,114611,0.061137238,0,1,0,0,0,0
Macnamara,Australian and not stated,Male,18-34,Group 3,Born overseas,2033,7112,1,2,1,3,Macnamara,VIC,2033,51.2,0,1,0,114611,0.017738262,0,1,0,0,0,0
Macnamara,Australian and not stated,Male,18-34,Group 3,Not stated/Sup,44,7113,1,3,1,3,Macnamara,VIC,44,51.2,0,0,1,114611,0.000383907,0,1,0,0,0,0
Macnamara,Australian and not stated,Male,18-34,Group 4,Australia,390,7114,1,1,1,4,Macnamara,VIC,390,51.2,0,0,0,114611,0.003402815,0,0,1,0,0,0
Macnamara,Australian and not stated,Male,18-34,Group 4,Born overseas,114,7115,1,2,1,4,Macnamara,VIC,114,51.2,0,1,0,114611,0.000994669,0,0,1,0,0,0
Macnamara,Australian and not stated,Male,18-34,Group 4,Not stated/Sup,2891,7116,1,3,1,4,Macnamara,VIC,2891,51.2,0,0,1,114611,0.025224455,0,0,1,0,0,0
Macnamara,Australian and not stated,Male,35-49,Group 1,Australia,2293,7117,1,1,2,1,Macnamara,VIC,2293,51.2,0,0,0,114611,0.020006806,0,0,0,1,0,0
Macnamara,Australian and not stated,Male,35-49,Group 1,Born overseas,482,7118,1,2,2,1,Macnamara,VIC,482,51.2,0,1,0,114611,0.00420553,0,0,0,1,0,0
Macnamara,Australian and not stated,Male,35-49,Group 1,Not stated/Sup,58,7119,1,3,2,1,Macnamara,VIC,58,51.2,0,0,1,114611,0.00050606,0,0,0,1,0,0
Macnamara,Australian and not stated,Male,35-49,Group 2,Australia,1331,7120,1,1,2,2,Macnamara,VIC,1331,51.2,0,0,0,114611,0.011613196,1,0,0,1,0,0
Macnamara,Australian and not stated,Male,35-49,Group 2,Born overseas,236,7121,1,2,2,2,Macnamara,VIC,236,51.2,0,1,0,114611,0.002059139,1,0,0,1,0,0
Macnamara,Australian and not stated,Male,35-49,Group 2,Not stated/Sup,18,7122,1,3,2,2,Macnamara,VIC,18,51.2,0,0,1,114611,0.000157053,1,0,0,1,0,0
Macnamara,Australian and not stated,Male,35-49,Group 3,Australia,6349,7123,1,1,2,3,Macnamara,VIC,6349,51.2,0,0,0,114611,0.055396079,0,1,0,1,0,0
Macnamara,Australian and not stated,Male,35-49,Group 3,Born overseas,2599,7124,1,2,2,3,Macnamara,VIC,2599,51.2,0,1,0,114611,0.022676706,0,1,0,1,0,0
Macnamara,Australian and not stated,Male,35-49,Group 3,Not stated/Sup,99,7125,1,3,2,3,Macnamara,VIC,99,51.2,0,0,1,114611,0.000863791,0,1,0,1,0,0
Macnamara,Australian and not stated,Male,35-49,Group 4,Australia,365,7126,1,1,2,4,Macnamara,VIC,365,51.2,0,0,0,114611,0.003184686,0,0,1,1,0,0
Macnamara,Australian and not stated,Male,35-49,Group 4,Born overseas,158,7127,1,2,2,4,Macnamara,VIC,158,51.2,0,1,0,114611,0.001378576,0,0,1,1,0,0
Macnamara,Australian and not stated,Male,35-49,Group 4,Not stated/Sup,1823,7128,1,3,2,4,Macnamara,VIC,1823,51.2,0,0,1,114611,0.015905978,0,0,1,1,0,0
Macnamara,Australian and not stated,Male,50-64,Group 1,Australia,1899,7129,1,1,3,1,Macnamara,VIC,1899,51.2,0,0,0,114611,0.01656909,0,0,0,0,1,0
Macnamara,Australian and not stated,Male,50-64,Group 1,Born overseas,659,7130,1,2,3,1,Macnamara,VIC,659,51.2,0,1,0,114611,0.005749884,0,0,0,0,1,0
Macnamara,Australian and not stated,Male,50-64,Group 1,Not stated/Sup,61,7131,1,3,3,1,Macnamara,VIC,61,51.2,0,0,1,114611,0.000532235,0,0,0,0,1,0
Macnamara,Australian and not stated,Male,50-64,Group 2,Australia,809,7132,1,1,3,2,Macnamara,VIC,809,51.2,0,0,0,114611,0.007058659,1,0,0,0,1,0
Macnamara,Australian and not stated,Male,50-64,Group 2,Born overseas,319,7133,1,2,3,2,Macnamara,VIC,319,51.2,0,1,0,114611,0.002783328,1,0,0,0,1,0
Macnamara,Australian and not stated,Male,50-64,Group 2,Not stated/Sup,27,7134,1,3,3,2,Macnamara,VIC,27,51.2,0,0,1,114611,0.000235579,1,0,0,0,1,0
Macnamara,Australian and not stated,Male,50-64,Group 3,Australia,4256,7135,1,1,3,3,Macnamara,VIC,4256,51.2,0,0,0,114611,0.037134306,0,1,0,0,1,0
Macnamara,Australian and not stated,Male,50-64,Group 3,Born overseas,1654,7136,1,2,3,3,Macnamara,VIC,1654,51.2,0,1,0,114611,0.014431425,0,1,0,0,1,0
Macnamara,Australian and not stated,Male,50-64,Group 3,Not stated/Sup,85,7137,1,3,3,3,Macnamara,VIC,85,51.2,0,0,1,114611,0.000741639,0,1,0,0,1,0
Macnamara,Australian and not stated,Male,50-64,Group 4,Australia,395,7138,1,1,3,4,Macnamara,VIC,395,51.2,0,0,0,114611,0.003446441,0,0,1,0,1,0
Macnamara,Australian and not stated,Male,50-64,Group 4,Born overseas,195,7139,1,2,3,4,Macnamara,VIC,195,51.2,0,1,0,114611,0.001701407,0,0,1,0,1,0
Macnamara,Australian and not stated,Male,50-64,Group 4,Not stated/Sup,1252,7140,1,3,3,4,Macnamara,VIC,1252,51.2,0,0,1,114611,0.010923908,0,0,1,0,1,0
Macnamara,Australian and not stated,Male,65+,Group 1,Australia,1241,7141,1,1,4,1,Macnamara,VIC,1241,51.2,0,0,0,114611,0.010827931,0,0,0,0,0,1
Macnamara,Australian and not stated,Male,65+,Group 1,Born overseas,1314,7142,1,2,4,1,Macnamara,VIC,1314,51.2,0,1,0,114611,0.011464868,0,0,0,0,0,1
Macnamara,Australian and not stated,Male,65+,Group 1,Not stated/Sup,81,7143,1,3,4,1,Macnamara,VIC,81,51.2,0,0,1,114611,0.000706738,0,0,0,0,0,1
Macnamara,Australian and not stated,Male,65+,Group 2,Australia,416,7144,1,1,4,2,Macnamara,VIC,416,51.2,0,0,0,114611,0.003629669,1,0,0,0,0,1
